;fit_time;score_time;test_roc_auc;test_precision;test_recall;repeat;fold;features;model
0;0.5109341144561768;0.15080976486206055;0.6458333333333333;0.6;0.5;0;0;eeg_visual_merged;rf
1;0.507483720779419;0.10759878158569336;0.6666666666666666;0.6;1.0;0;1;eeg_visual_merged;rf
2;0.5192811489105225;0.10921883583068848;0.7916666666666666;0.6;1.0;0;2;eeg_visual_merged;rf
3;0.5281741619110107;0.10807061195373535;0.6666666666666666;0.75;0.5;0;3;eeg_visual_merged;rf
4;0.5175278186798096;0.10865950584411621;0.9166666666666667;0.6666666666666666;1.0;0;4;eeg_visual_merged;rf
5;0.5172102451324463;0.10742068290710449;0.75;0.75;0.5;1;0;eeg_visual_merged;rf
6;0.5180997848510742;0.10793423652648926;0.75;0.6;1.0;1;1;eeg_visual_merged;rf
7;0.515904426574707;0.10744023323059082;0.6666666666666666;0.75;0.5;1;2;eeg_visual_merged;rf
8;0.5195577144622803;0.10823416709899902;0.888888888888889;0.6666666666666666;1.0;1;3;eeg_visual_merged;rf
9;0.5168721675872803;0.10857129096984863;0.5277777777777778;0.6666666666666666;0.3333333333333333;1;4;eeg_visual_merged;rf
10;0.5177218914031982;0.10855698585510254;0.875;0.6666666666666666;1.0;2;0;eeg_visual_merged;rf
11;0.5180356502532959;0.10765933990478516;0.6458333333333334;0.6;1.0;2;1;eeg_visual_merged;rf
12;0.5183811187744141;0.10885739326477051;0.6666666666666666;0.6666666666666666;0.6666666666666666;2;2;eeg_visual_merged;rf
13;0.5177528858184814;0.10802268981933594;0.75;1.0;0.5;2;3;eeg_visual_merged;rf
14;0.519343376159668;0.1077721118927002;0.6666666666666666;0.75;0.5;2;4;eeg_visual_merged;rf
15;0.5188157558441162;0.10758185386657715;0.4583333333333333;0.5;0.3333333333333333;3;0;eeg_visual_merged;rf
16;0.51767897605896;0.10834145545959473;0.7083333333333333;0.6666666666666666;0.6666666666666666;3;1;eeg_visual_merged;rf
17;0.5187580585479736;0.13641691207885742;0.7291666666666666;0.6;1.0;3;2;eeg_visual_merged;rf
18;0.5175693035125732;0.10813546180725098;0.75;0.6666666666666666;1.0;3;3;eeg_visual_merged;rf
19;0.5164258480072021;0.10801482200622559;0.8333333333333333;0.6666666666666666;1.0;3;4;eeg_visual_merged;rf
20;0.5218145847320557;0.10818123817443848;0.9166666666666666;0.6;1.0;4;0;eeg_visual_merged;rf
21;0.5164587497711182;0.10795283317565918;0.6458333333333333;0.6666666666666666;0.3333333333333333;4;1;eeg_visual_merged;rf
22;0.5180013179779053;0.10767960548400879;0.6666666666666666;0.6;1.0;4;2;eeg_visual_merged;rf
23;0.5192418098449707;0.1076512336730957;0.75;1.0;0.5;4;3;eeg_visual_merged;rf
24;0.5174717903137207;0.10830211639404297;0.7222222222222222;0.6666666666666666;0.6666666666666666;4;4;eeg_visual_merged;rf
25;0.5181868076324463;0.10747957229614258;0.33333333333333337;0.3333333333333333;0.16666666666666666;5;0;eeg_visual_merged;rf
26;0.5170173645019531;0.10813784599304199;0.4375;0.5;0.5;5;1;eeg_visual_merged;rf
27;0.5181453227996826;0.10822820663452148;0.9166666666666667;0.6;1.0;5;2;eeg_visual_merged;rf
28;0.5197234153747559;0.10810232162475586;0.8333333333333333;0.6666666666666666;1.0;5;3;eeg_visual_merged;rf
29;0.5192704200744629;0.10860013961791992;0.8333333333333333;0.6666666666666666;1.0;5;4;eeg_visual_merged;rf
30;0.5167746543884277;0.10790038108825684;0.7708333333333333;0.6;1.0;6;0;eeg_visual_merged;rf
31;0.518864631652832;0.10785079002380371;0.8333333333333333;0.6;1.0;6;1;eeg_visual_merged;rf
32;0.5182418823242188;0.1365671157836914;0.8125;0.8;0.6666666666666666;6;2;eeg_visual_merged;rf
33;0.5154173374176025;0.10747814178466797;0.3888888888888889;0.5;0.3333333333333333;6;3;eeg_visual_merged;rf
34;0.5181128978729248;0.10807943344116211;0.75;1.0;0.5;6;4;eeg_visual_merged;rf
35;0.5174903869628906;0.10768270492553711;0.75;0.6;1.0;7;0;eeg_visual_merged;rf
36;0.5176458358764648;0.108154296875;0.75;0.75;0.5;7;1;eeg_visual_merged;rf
37;0.5191919803619385;0.10814070701599121;0.6875;0.6;1.0;7;2;eeg_visual_merged;rf
38;0.5166423320770264;0.10864448547363281;0.6666666666666666;1.0;0.3333333333333333;7;3;eeg_visual_merged;rf
39;0.5175259113311768;0.1074059009552002;0.8333333333333333;0.6666666666666666;1.0;7;4;eeg_visual_merged;rf
40;0.5182859897613525;0.10780739784240723;0.6666666666666666;1.0;0.3333333333333333;8;0;eeg_visual_merged;rf
41;0.5163578987121582;0.10818004608154297;0.6458333333333334;0.6;1.0;8;1;eeg_visual_merged;rf
42;0.5178759098052979;0.1079108715057373;0.6666666666666666;0.6;1.0;8;2;eeg_visual_merged;rf
43;0.5189273357391357;0.10780811309814453;0.8333333333333335;0.6666666666666666;1.0;8;3;eeg_visual_merged;rf
44;0.5172836780548096;0.10763049125671387;0.8333333333333334;1.0;0.5;8;4;eeg_visual_merged;rf
45;0.5181107521057129;0.10699963569641113;0.75;0.6;1.0;9;0;eeg_visual_merged;rf
46;0.5170078277587891;0.10804009437561035;0.75;0.6;1.0;9;1;eeg_visual_merged;rf
47;0.5162763595581055;0.10738754272460938;0.33333333333333337;0.3333333333333333;0.16666666666666666;9;2;eeg_visual_merged;rf
48;0.5185425281524658;0.10832071304321289;0.75;0.8;0.6666666666666666;9;3;eeg_visual_merged;rf
49;0.518268346786499;0.10812950134277344;0.9166666666666667;0.6666666666666666;1.0;9;4;eeg_visual_merged;rf
50;0.5184011459350586;0.10725140571594238;0.7916666666666667;0.6;1.0;10;0;eeg_visual_merged;rf
51;0.5185449123382568;0.10797286033630371;0.875;0.6666666666666666;1.0;10;1;eeg_visual_merged;rf
52;0.5187132358551025;0.13639044761657715;0.6458333333333334;0.75;0.5;10;2;eeg_visual_merged;rf
53;0.5185935497283936;0.10738801956176758;0.6666666666666666;1.0;0.3333333333333333;10;3;eeg_visual_merged;rf
54;0.5183219909667969;0.10768365859985352;0.6666666666666666;0.75;0.5;10;4;eeg_visual_merged;rf
55;0.5179295539855957;0.1080622673034668;0.4583333333333333;0.5;0.3333333333333333;11;0;eeg_visual_merged;rf
56;0.5184671878814697;0.10774874687194824;0.875;0.6666666666666666;1.0;11;1;eeg_visual_merged;rf
57;0.5176792144775391;0.10803890228271484;0.9583333333333333;0.6;1.0;11;2;eeg_visual_merged;rf
58;0.5192615985870361;0.10767149925231934;0.44444444444444453;0.5;0.16666666666666666;11;3;eeg_visual_merged;rf
59;0.5223774909973145;0.10822057723999023;0.8333333333333333;0.6666666666666666;1.0;11;4;eeg_visual_merged;rf
60;0.516425609588623;0.1078035831451416;0.875;0.6666666666666666;1.0;12;0;eeg_visual_merged;rf
61;0.5161330699920654;0.10769772529602051;0.6875;0.75;0.5;12;1;eeg_visual_merged;rf
62;0.5184855461120605;0.10819888114929199;0.8333333333333333;0.6;1.0;12;2;eeg_visual_merged;rf
63;0.5180399417877197;0.10837745666503906;0.5555555555555556;0.5714285714285714;0.6666666666666666;12;3;eeg_visual_merged;rf
64;0.5186190605163574;0.10820269584655762;0.6666666666666666;1.0;0.3333333333333333;12;4;eeg_visual_merged;rf
65;0.5186750888824463;0.10753178596496582;0.5833333333333334;0.6666666666666666;0.3333333333333333;13;0;eeg_visual_merged;rf
66;0.5168859958648682;0.10821795463562012;0.6666666666666666;1.0;0.3333333333333333;13;1;eeg_visual_merged;rf
67;0.5176060199737549;0.10822701454162598;0.9166666666666666;0.6;1.0;13;2;eeg_visual_merged;rf
68;0.5169899463653564;0.10834550857543945;0.7222222222222222;0.8;0.6666666666666666;13;3;eeg_visual_merged;rf
69;0.5177764892578125;0.10835480690002441;0.6388888888888888;0.75;0.5;13;4;eeg_visual_merged;rf
70;0.5464937686920166;0.10742473602294922;0.5833333333333333;0.6;0.5;14;0;eeg_visual_merged;rf
71;0.517535924911499;0.1080322265625;0.6666666666666666;0.6;1.0;14;1;eeg_visual_merged;rf
72;0.5183334350585938;0.10809898376464844;0.8333333333333333;0.6;1.0;14;2;eeg_visual_merged;rf
73;0.5186090469360352;0.10764622688293457;0.8055555555555556;0.8;0.6666666666666666;14;3;eeg_visual_merged;rf
74;0.5171573162078857;0.10809803009033203;0.75;1.0;0.5;14;4;eeg_visual_merged;rf
75;0.517646074295044;0.10783147811889648;0.8125;0.6666666666666666;1.0;15;0;eeg_visual_merged;rf
76;0.5192849636077881;0.10810375213623047;0.75;0.6;1.0;15;1;eeg_visual_merged;rf
77;0.5180048942565918;0.10829472541809082;0.5625;0.6666666666666666;0.3333333333333333;15;2;eeg_visual_merged;rf
78;0.5188372135162354;0.10786986351013184;0.8055555555555557;0.6666666666666666;1.0;15;3;eeg_visual_merged;rf
79;0.5193710327148438;0.1081690788269043;0.6111111111111112;0.6666666666666666;0.6666666666666666;15;4;eeg_visual_merged;rf
80;0.5179872512817383;0.10797929763793945;0.75;0.6;1.0;16;0;eeg_visual_merged;rf
81;0.5186483860015869;0.10809206962585449;0.7916666666666666;0.8;0.6666666666666666;16;1;eeg_visual_merged;rf
82;0.5200328826904297;0.10805416107177734;0.8333333333333334;0.6;1.0;16;2;eeg_visual_merged;rf
83;0.518418550491333;0.10877180099487305;0.75;0.6666666666666666;1.0;16;3;eeg_visual_merged;rf
84;0.5186634063720703;0.10848379135131836;0.41666666666666674;0.5;0.16666666666666666;16;4;eeg_visual_merged;rf
85;0.5470027923583984;0.10758328437805176;0.6666666666666666;0.6;1.0;17;0;eeg_visual_merged;rf
86;0.5172474384307861;0.1081092357635498;0.6666666666666666;0.6666666666666666;0.6666666666666666;17;1;eeg_visual_merged;rf
87;0.5173995494842529;0.10799455642700195;0.8125;0.6666666666666666;1.0;17;2;eeg_visual_merged;rf
88;0.5181441307067871;0.10785675048828125;0.75;0.6666666666666666;1.0;17;3;eeg_visual_merged;rf
89;0.5174944400787354;0.1076059341430664;0.6944444444444444;0.6666666666666666;1.0;17;4;eeg_visual_merged;rf
90;0.5189292430877686;0.10731887817382812;0.6666666666666666;0.6;1.0;18;0;eeg_visual_merged;rf
91;0.5176265239715576;0.1089773178100586;0.6666666666666666;0.6;1.0;18;1;eeg_visual_merged;rf
92;0.5173571109771729;0.10823941230773926;0.6666666666666666;0.6;1.0;18;2;eeg_visual_merged;rf
93;0.5164997577667236;0.10838961601257324;0.6666666666666666;0.6666666666666666;0.6666666666666666;18;3;eeg_visual_merged;rf
94;0.5189211368560791;0.10788702964782715;0.9444444444444445;0.75;1.0;18;4;eeg_visual_merged;rf
95;0.5185518264770508;0.1075596809387207;0.6458333333333334;0.75;0.5;19;0;eeg_visual_merged;rf
96;0.5188138484954834;0.10805201530456543;0.8333333333333333;0.6;1.0;19;1;eeg_visual_merged;rf
97;0.51877760887146;0.10794973373413086;0.75;0.75;0.5;19;2;eeg_visual_merged;rf
98;0.5194089412689209;0.10751199722290039;0.6388888888888888;0.75;0.5;19;3;eeg_visual_merged;rf
99;0.5189380645751953;0.13688039779663086;0.6944444444444444;0.8;0.6666666666666666;19;4;eeg_visual_merged;rf
100;0.5171594619750977;0.10769414901733398;0.75;0.6;1.0;20;0;eeg_visual_merged;rf
101;0.5186161994934082;0.10802006721496582;0.5416666666666666;0.5;0.3333333333333333;20;1;eeg_visual_merged;rf
102;0.5173728466033936;0.10816502571105957;0.8541666666666667;0.6;1.0;20;2;eeg_visual_merged;rf
103;0.5188009738922119;0.10796880722045898;0.5277777777777778;0.6666666666666666;0.3333333333333333;20;3;eeg_visual_merged;rf
104;0.5190234184265137;0.10782384872436523;0.9166666666666667;0.6666666666666666;1.0;20;4;eeg_visual_merged;rf
105;0.5184285640716553;0.10738182067871094;0.875;0.6;1.0;21;0;eeg_visual_merged;rf
106;0.5189869403839111;0.10789799690246582;0.8125;1.0;0.5;21;1;eeg_visual_merged;rf
107;0.5181567668914795;0.10830140113830566;0.6666666666666666;1.0;0.3333333333333333;21;2;eeg_visual_merged;rf
108;0.5165054798126221;0.10802578926086426;0.8333333333333334;0.6666666666666666;1.0;21;3;eeg_visual_merged;rf
109;0.5272088050842285;0.10771822929382324;0.41666666666666674;0.5;0.16666666666666666;21;4;eeg_visual_merged;rf
110;0.518221378326416;0.10803413391113281;0.8333333333333334;0.6;1.0;22;0;eeg_visual_merged;rf
111;0.5183920860290527;0.10848760604858398;0.5833333333333334;0.6666666666666666;0.3333333333333333;22;1;eeg_visual_merged;rf
