;fit_time;score_time;test_roc_auc;test_precision;test_recall;repeat;fold;features;model
0;0.5677070617675781;0.020162105560302734;0.52;1.0;0.2;0;0;eeg_visual_merged;gssvm
1;0.6355588436126709;0.02098870277404785;0.8333333333333334;0.0;0.0;0;1;eeg_visual_merged;gssvm
2;0.5982229709625244;0.020360469818115234;0.6666666666666667;0.375;0.75;0;2;eeg_visual_merged;gssvm
3;0.6066708564758301;0.020224332809448242;0.5;1.0;0.25;0;3;eeg_visual_merged;gssvm
4;0.595160722732544;0.020116329193115234;0.85;0.0;0.0;0;4;eeg_visual_merged;gssvm
5;0.5910394191741943;0.020071029663085938;0.88;0.0;0.0;1;0;eeg_visual_merged;gssvm
6;0.5942308902740479;0.019867658615112305;0.3125;1.0;0.25;1;1;eeg_visual_merged;gssvm
7;0.5870246887207031;0.019936561584472656;0.7916666666666666;0.6666666666666666;0.5;1;2;eeg_visual_merged;gssvm
8;0.5888237953186035;0.01997995376586914;0.75;0.0;0.0;1;3;eeg_visual_merged;gssvm
9;0.5900213718414307;0.019977569580078125;0.5;1.0;0.25;1;4;eeg_visual_merged;gssvm
10;0.5868117809295654;0.019951820373535156;0.58;1.0;0.2;2;0;eeg_visual_merged;gssvm
11;0.5901474952697754;0.0201261043548584;0.9375;0.0;0.0;2;1;eeg_visual_merged;gssvm
12;0.589942216873169;0.019991397857666016;0.6041666666666667;0.6666666666666666;0.5;2;2;eeg_visual_merged;gssvm
13;0.5899291038513184;0.019907236099243164;0.5;1.0;0.25;2;3;eeg_visual_merged;gssvm
14;0.5897266864776611;0.0198516845703125;0.6000000000000001;1.0;0.5;2;4;eeg_visual_merged;gssvm
15;0.5912644863128662;0.019993066787719727;0.76;1.0;0.4;3;0;eeg_visual_merged;gssvm
16;0.5902872085571289;0.02000904083251953;0.7083333333333333;0.0;0.0;3;1;eeg_visual_merged;gssvm
17;0.5918729305267334;0.020036697387695312;0.75;1.0;0.5;3;2;eeg_visual_merged;gssvm
18;0.588956356048584;0.020035743713378906;0.65;1.0;0.25;3;3;eeg_visual_merged;gssvm
19;0.5919094085693359;0.0200347900390625;0.55;0.6666666666666666;0.5;3;4;eeg_visual_merged;gssvm
20;0.600522518157959;0.024625062942504883;0.66;1.0;0.4;4;0;eeg_visual_merged;gssvm
21;0.6187999248504639;0.02019333839416504;0.45833333333333337;0.6666666666666666;0.5;4;1;eeg_visual_merged;gssvm
22;0.596745491027832;0.0202634334564209;0.6458333333333334;1.0;0.25;4;2;eeg_visual_merged;gssvm
23;0.598670482635498;0.020403385162353516;0.8500000000000001;1.0;0.75;4;3;eeg_visual_merged;gssvm
24;0.5970206260681152;0.020035982131958008;0.7;1.0;0.25;4;4;eeg_visual_merged;gssvm
25;0.590843677520752;0.01988697052001953;0.5;1.0;0.4;5;0;eeg_visual_merged;gssvm
26;0.5884742736816406;0.020073890686035156;0.6666666666666667;0.375;0.75;5;1;eeg_visual_merged;gssvm
27;0.5901937484741211;0.019922733306884766;0.8333333333333334;0.5;1.0;5;2;eeg_visual_merged;gssvm
28;0.5911693572998047;0.02012157440185547;0.85;1.0;0.5;5;3;eeg_visual_merged;gssvm
29;0.5856688022613525;0.020027875900268555;0.45000000000000007;0.0;0.0;5;4;eeg_visual_merged;gssvm
30;0.5881211757659912;0.020029306411743164;0.66;0.0;0.0;6;0;eeg_visual_merged;gssvm
31;0.5875272750854492;0.02010655403137207;0.9166666666666666;0.0;0.0;6;1;eeg_visual_merged;gssvm
32;0.5872447490692139;0.019862890243530273;0.7916666666666666;1.0;0.75;6;2;eeg_visual_merged;gssvm
33;0.5884559154510498;0.019851207733154297;0.45;0.0;0.0;6;3;eeg_visual_merged;gssvm
34;0.5879116058349609;0.020010948181152344;0.575;1.0;0.25;6;4;eeg_visual_merged;gssvm
35;0.589493989944458;0.01994466781616211;0.8;0.5;1.0;7;0;eeg_visual_merged;gssvm
36;0.5895886421203613;0.02005910873413086;0.5833333333333334;0.6666666666666666;0.5;7;1;eeg_visual_merged;gssvm
37;0.5879507064819336;0.01998114585876465;0.5;0.0;0.0;7;2;eeg_visual_merged;gssvm
