;fit_time;score_time;test_roc_auc;test_precision;test_recall;repeat;fold;features;model
0;0.9239535331726074;0.5657002925872803;0.6666666666666667;0.5;0.5;0;0;fmri_eegstim;rf
1;0.9133853912353516;0.5363426208496094;1.0;1.0;1.0;0;1;fmri_eegstim;rf
2;0.908505916595459;0.5379400253295898;0.8333333333333334;0.8;1.0;0;2;fmri_eegstim;rf
3;0.9081382751464844;0.5350227355957031;0.6666666666666666;0.6;0.75;0;3;fmri_eegstim;rf
4;0.9084253311157227;0.5355234146118164;0.5;0.6666666666666666;0.5;0;4;fmri_eegstim;rf
5;0.9073662757873535;0.534705638885498;0.75;0.6;0.75;1;0;fmri_eegstim;rf
6;0.9081497192382812;0.5356369018554688;0.75;0.6;0.75;1;1;fmri_eegstim;rf
7;0.9082629680633545;0.5354595184326172;0.8333333333333334;1.0;0.5;1;2;fmri_eegstim;rf
8;0.9086945056915283;0.5349762439727783;0.8333333333333334;0.75;0.75;1;3;fmri_eegstim;rf
9;0.9102520942687988;0.5348114967346191;0.9166666666666667;0.6666666666666666;1.0;1;4;fmri_eegstim;rf
10;0.9092175960540771;0.5346119403839111;0.9166666666666667;1.0;0.75;2;0;fmri_eegstim;rf
11;0.9091875553131104;0.5373175144195557;0.75;0.6666666666666666;0.5;2;1;fmri_eegstim;rf
12;0.9098110198974609;0.5710527896881104;0.8333333333333334;0.75;0.75;2;2;fmri_eegstim;rf
13;0.9089560508728027;0.5367915630340576;0.9166666666666667;0.6666666666666666;1.0;2;3;fmri_eegstim;rf
14;0.9083409309387207;0.5357260704040527;0.8333333333333334;0.6666666666666666;0.5;2;4;fmri_eegstim;rf
15;0.9070398807525635;0.5362765789031982;0.41666666666666663;0.6;0.75;3;0;fmri_eegstim;rf
16;0.9079020023345947;0.5366392135620117;0.9166666666666667;1.0;0.75;3;1;fmri_eegstim;rf
17;0.9059967994689941;0.5359101295471191;0.25;0.25;0.25;3;2;fmri_eegstim;rf
18;0.9101119041442871;0.558837890625;0.9166666666666667;0.8;1.0;3;3;fmri_eegstim;rf
19;0.9088788032531738;0.5347919464111328;1.0;1.0;1.0;3;4;fmri_eegstim;rf
20;0.9076306819915771;0.5341496467590332;0.5833333333333333;0.5;0.5;4;0;fmri_eegstim;rf
21;0.9088938236236572;0.5332686901092529;0.9166666666666667;1.0;0.75;4;1;fmri_eegstim;rf
22;0.9083168506622314;0.5347805023193359;0.9166666666666667;0.6666666666666666;1.0;4;2;fmri_eegstim;rf
23;0.9110093116760254;0.5342714786529541;0.7916666666666667;1.0;0.5;4;3;fmri_eegstim;rf
24;0.9086790084838867;0.5347087383270264;0.8333333333333334;0.6;0.75;4;4;fmri_eegstim;rf
25;0.9078333377838135;0.5368025302886963;0.75;0.75;0.75;5;0;fmri_eegstim;rf
26;0.9099822044372559;0.5360984802246094;1.0;0.8;1.0;5;1;fmri_eegstim;rf
27;0.9089469909667969;0.5433661937713623;1.0;1.0;1.0;5;2;fmri_eegstim;rf
28;0.907465934753418;0.5354363918304443;0.75;0.6;0.75;5;3;fmri_eegstim;rf
29;0.9085724353790283;0.5377609729766846;0.75;1.0;0.5;5;4;fmri_eegstim;rf
30;0.9079372882843018;0.535895586013794;0.5833333333333334;0.5;0.25;6;0;fmri_eegstim;rf
31;0.9095487594604492;0.5580809116363525;0.9166666666666667;0.8;1.0;6;1;fmri_eegstim;rf
32;0.9050941467285156;0.533991813659668;0.6666666666666666;0.6;0.75;6;2;fmri_eegstim;rf
33;0.9081456661224365;0.5404298305511475;0.6666666666666667;1.0;0.5;6;3;fmri_eegstim;rf
34;0.9074428081512451;0.5352838039398193;0.75;0.5;0.75;6;4;fmri_eegstim;rf
35;0.9076485633850098;0.5345890522003174;0.7500000000000001;0.6666666666666666;0.5;7;0;fmri_eegstim;rf
36;0.9099087715148926;0.5351729393005371;0.8333333333333334;0.6;0.75;7;1;fmri_eegstim;rf
37;0.9084017276763916;0.5336120128631592;1.0;0.8;1.0;7;2;fmri_eegstim;rf
38;0.9077558517456055;0.5364100933074951;0.5833333333333333;1.0;0.5;7;3;fmri_eegstim;rf
